Date,Temp
10/30/84,8.50
10/31/84,13.18
11/1/84,16.02
11/2/84,10.96
11/3/84,12.20
11/4/84,11.91
11/5/84,9.20
11/6/84,9.43
11/7/84,11.90
11/8/84,15.60
11/9/84,19.00
11/10/84,12.80
11/11/84,12.73
11/12/84,12.00
11/13/84,11.10
11/14/84,12.37
11/15/84,7.60
11/16/84,12.77
11/17/84,12.70
11/18/84,16.48
11/19/84,14.85
11/20/84,14.20
11/21/84,10.88
11/22/84,8.80
11/23/84,11.60
11/24/84,8.60
11/25/84,14.58
11/26/84,24.30
11/27/84,11.95
11/28/84,11.09
11/29/84,12.18
11/30/84,11.00
12/1/84,12.72
12/2/84,10.50
12/3/84,9.10
12/4/84,10.89
12/5/84,13.00
12/6/84,13.76
12/7/84,10.58
12/8/84,11.60
12/9/84,10.47
12/10/84,16.21
12/11/84,12.21
12/12/84,13.99
12/13/84,12.50
12/14/84,12.26
12/15/84,11.40
12/16/84,12.74
12/17/84,15.84
12/18/84,12.09
12/19/84,11.45
12/20/84,10.95
12/21/84,13.99
12/22/84,11.03
12/23/84,13.70
12/24/84,16.65
12/25/84,12.92
12/26/84,12.13
12/27/84,12.55
12/28/84,12.92
12/29/84,16.16
12/30/84,16.76
1/1/85,13.30
1/2/85,15.60
1/3/85,13.10
1/4/85,12.28
1/5/85,13.81
1/6/85,11.00
1/7/85,12.64
1/8/85,11.35
1/9/85,15.20
1/10/85,14.01
1/11/85,14.85
1/12/85,14.55
1/13/85,15.28
1/14/85,19.70
1/15/85,16.92
1/16/85,15.90
1/17/85,11.00
1/18/85,11.05
1/19/85,10.53
1/20/85,14.40
1/21/85,11.49
1/22/85,15.10
1/23/85,15.41
1/24/85,14.77
1/25/85,13.03
1/26/85,13.91
1/27/85,17.50
1/28/85,16.10
1/29/85,13.95
1/30/85,17.11
1/31/85,15.04
2/1/85,14.47
2/2/85,10.20
2/3/85,13.09
2/4/85,19.70
2/5/85,15.70
2/6/85,17.85
2/7/85,15.53
2/8/85,13.33
2/9/85,12.04
2/10/85,15.49
2/11/85,13.32
2/12/85,15.16
2/13/85,16.00
2/14/85,14.90
2/15/85,11.48
2/16/85,14.80
2/17/85,13.28
2/18/85,11.59
2/19/85,10.38
2/20/85,14.59
2/21/85,16.60
2/22/85,18.10
2/23/85,13.40
2/24/85,10.30
2/25/85,12.99
2/26/85,14.72
2/27/85,9.74
2/28/85,11.00
3/1/85,14.87
3/2/85,15.18
3/3/85,14.41
3/4/85,12.70
3/5/85,10.66
3/6/85,11.64
3/7/85,9.12
3/8/85,13.20
3/9/85,14.31
3/10/85,16.60
3/11/85,21.00
3/12/85,22.60
3/13/85,17.00
3/14/85,22.55
3/15/85,21.40
3/16/85,17.96
3/17/85,16.20
3/18/85,16.80
3/19/85,16.23
3/20/85,18.40
3/21/85,16.31
3/22/85,18.40
3/23/85,19.17
3/24/85,15.69
3/25/85,12.55
3/26/85,12.78
3/27/85,12.26
3/28/85,13.79
3/29/85,16.60
3/30/85,13.15
3/31/85,14.43
4/1/85,16.33
4/2/85,11.99
4/3/85,14.72
4/4/85,18.47
4/5/85,17.50
4/6/85,15.90
4/7/85,16.20
4/8/85,16.00
4/9/85,16.20
4/10/85,16.39
4/11/85,17.17
4/12/85,19.50
4/13/85,17.75
4/14/85,22.78
4/15/85,15.10
4/16/85,10.01
4/17/85,8.10
4/18/85,8.85
4/19/85,9.60
4/20/85,10.60
4/21/85,6.93
4/22/85,7.76
4/23/85,6.80
4/24/85,9.16
4/25/85,7.81
4/26/85,8.78
4/27/85,10.34
4/28/85,10.40
4/29/85,12.00
4/30/85,10.61
5/1/85,10.21
5/2/85,9.19
5/3/85,8.77
5/4/85,10.60
5/5/85,13.60
5/6/85,15.29
5/7/85,9.52
5/8/85,9.58
5/9/85,10.43
5/10/85,12.10
5/11/85,13.30
5/12/85,10.54
5/13/85,6.64
5/14/85,9.80
5/15/85,10.80
5/16/85,7.62
5/17/85,5.19
5/18/85,7.12
5/19/85,6.90
5/20/85,7.50
5/21/85,9.27
5/22/85,4.96
5/23/85,8.97
5/24/85,7.50
5/25/85,5.40
5/26/85,5.50
5/27/85,7.59
5/28/85,11.20
5/29/85,12.70
5/30/85,12.10
5/31/85,9.77
6/1/85,4.12
6/2/85,5.50
6/3/85,5.36
6/4/85,5.26
6/5/85,5.70
6/6/85,8.20
6/7/85,8.20
6/8/85,3.89
6/9/85,7.48
6/10/85,10.25
6/11/85,9.07
6/12/85,5.85
6/13/85,8.18
6/14/85,11.06
6/15/85,7.10
6/16/85,7.70
6/17/85,7.50
6/18/85,8.10
6/19/85,6.90
6/20/85,8.40
6/21/85,7.10
6/22/85,5.33
6/23/85,0.83
6/24/85,1.60
6/25/85,7.00
6/26/85,7.80
6/27/85,7.53
6/28/85,11.00
6/29/85,10.12
6/30/85,10.43
7/1/85,11.30
7/2/85,11.00
7/3/85,10.70
7/4/85,7.30
7/5/85,4.87
7/6/85,4.70
7/7/85,5.32
7/8/85,7.70
7/9/85,7.48
7/10/85,5.39
7/11/85,6.43
7/12/85,8.66
7/13/85,5.80
7/14/85,7.00
7/15/85,7.43
7/16/85,7.01
7/17/85,7.01
7/18/85,4.16
7/19/85,3.30
7/20/85,3.22
7/21/85,6.57
7/22/85,8.40
7/23/85,1.22
7/24/85,0.30
7/25/85,2.10
7/26/85,8.43
7/27/85,1.93
7/28/85,4.10
7/29/85,10.57
7/30/85,6.75
7/31/85,6.61
8/1/85,7.13
8/2/85,5.10
8/3/85,6.45
8/4/85,6.90
8/5/85,11.10
8/6/85,9.52
8/7/85,9.85
8/8/85,9.50
8/9/85,6.94
8/10/85,7.36
8/11/85,3.06
8/12/85,5.60
8/13/85,7.36
8/14/85,8.40
8/15/85,11.16
8/16/85,7.40
8/17/85,8.80
8/18/85,8.60
8/19/85,8.56
8/20/85,4.00
8/21/85,3.61
8/22/85,6.25
8/23/85,9.88
8/24/85,6.78
8/25/85,9.32
8/26/85,9.96
8/27/85,7.61
8/28/85,10.50
8/29/85,4.31
8/30/85,5.30
8/31/85,9.08
9/1/85,10.30
9/2/85,8.21
9/3/85,8.50
9/4/85,8.09
9/5/85,8.00
9/6/85,10.09
9/7/85,6.70
9/8/85,4.80
9/9/85,9.90
9/10/85,12.80
9/11/85,11.83
9/12/85,12.29
9/13/85,11.28
9/14/85,11.05
9/15/85,7.92
9/16/85,7.50
9/17/85,4.75
9/18/85,6.32
9/19/85,10.33
9/20/85,7.60
9/21/85,9.72
9/22/85,8.20
9/23/85,6.60
9/24/85,11.96
9/25/85,13.10
9/26/85,6.44
9/27/85,5.63
9/28/85,7.74
9/29/85,8.70
9/30/85,6.94
10/1/85,9.84
10/2/85,7.78
10/3/85,8.05
10/4/85,11.56
10/5/85,16.20
10/6/85,5.32
10/7/85,8.94
10/8/85,11.10
10/9/85,13.60
10/10/85,11.13
10/11/85,14.55
10/12/85,11.60
10/13/85,7.30
10/14/85,8.17
10/15/85,10.31
10/16/85,16.00
10/17/85,15.10
10/18/85,12.36
10/19/85,6.16
10/20/85,7.75
10/21/85,8.40
10/22/85,9.06
10/23/85,12.21
10/24/85,10.27
10/25/85,11.16
10/26/85,6.50
10/27/85,9.72
10/28/85,11.19
10/29/85,14.70
10/30/85,11.40
10/31/85,6.84
11/1/85,7.40
11/2/85,11.11
11/3/85,8.35
11/4/85,12.43
11/5/85,15.94
11/6/85,17.10
11/7/85,16.02
11/8/85,13.26
11/9/85,15.49
11/10/85,13.20
11/11/85,14.40
11/12/85,14.83
11/13/85,15.62
11/14/85,21.11
11/15/85,9.65
11/16/85,9.60
11/17/85,12.09
11/18/85,11.40
11/19/85,11.74
11/20/85,13.99
11/21/85,10.50
11/22/85,10.10
11/23/85,8.96
11/24/85,13.82
11/25/85,16.33
11/26/85,16.00
11/27/85,13.09
11/28/85,13.70
11/29/85,12.50
11/30/85,13.27
12/1/85,12.41
12/2/85,15.20
12/3/85,15.00
12/4/85,15.91
12/5/85,16.77
12/6/85,15.07
12/7/85,18.20
12/8/85,16.90
12/9/85,17.04
12/10/85,14.39
12/11/85,15.68
12/12/85,14.53
12/13/85,13.50
12/14/85,14.23
12/15/85,14.52
12/16/85,13.96
12/17/85,12.10
12/18/85,12.40
12/19/85,14.20
12/20/85,14.20
12/21/85,15.00
12/22/85,14.02
12/23/85,11.70
12/24/85,13.23
12/25/85,12.82
12/26/85,13.30
12/27/85,11.50
12/28/85,11.32
12/29/85,11.31
12/30/85,17.02
12/31/85,13.83
1/1/86,12.90
1/2/86,13.34
1/3/86,10.31
1/4/86,12.60
1/5/86,13.70
1/6/86,12.86
1/7/86,13.10
1/8/86,15.40
1/9/86,11.90
1/10/86,13.80
1/11/86,14.73
1/12/86,14.73
1/13/86,12.77
1/14/86,13.06
1/15/86,16.05
1/16/86,13.85
1/17/86,11.46
1/18/86,13.56
1/19/86,11.87
1/20/86,15.20
1/21/86,14.42
1/22/86,15.00
1/23/86,13.76
1/24/86,11.46
1/25/86,14.94
1/26/86,13.44
1/27/86,16.19
1/28/86,13.80
1/29/86,16.75
1/30/86,17.58
1/31/86,16.09
2/1/86,14.16
2/2/86,15.73
2/3/86,11.27
2/4/86,11.88
2/5/86,13.97
2/6/86,14.40
2/7/86,12.67
2/8/86,15.22
2/9/86,16.84
2/10/86,11.00
2/11/86,14.91
2/12/86,11.24
2/13/86,14.20
2/14/86,19.50
2/15/86,21.81
2/16/86,17.17
2/17/86,17.60
2/18/86,12.70
2/19/86,13.80
2/20/86,14.09
2/21/86,15.00
2/22/86,14.34
2/23/86,13.48
2/24/86,11.40
2/25/86,11.51
2/26/86,11.68
2/27/86,13.50
2/28/86,14.40
3/1/86,17.70
3/2/86,13.90
3/3/86,14.10
3/4/86,14.60
3/5/86,16.40
3/6/86,16.80
3/7/86,20.21
3/8/86,13.49
3/9/86,12.70
3/10/86,10.81
3/11/86,12.79
3/12/86,7.99
3/13/86,11.90
3/14/86,15.24
3/15/86,15.60
3/16/86,13.53
3/17/86,12.24
3/18/86,10.54
3/19/86,16.15
3/20/86,16.02
3/21/86,18.96
3/22/86,17.40
3/23/86,16.50
3/24/86,15.79
3/25/86,15.61
3/26/86,12.53
3/27/86,17.26
3/28/86,12.26
3/29/86,11.70
3/30/86,17.62
3/31/86,15.60
4/1/86,10.65
4/2/86,10.30
4/3/86,15.00
4/4/86,17.39
4/5/86,14.44
4/6/86,10.27
4/7/86,11.49
4/8/86,8.18
4/9/86,11.18
4/10/86,7.40
4/11/86,14.27
4/12/86,12.51
4/13/86,8.45
4/14/86,12.30
4/15/86,19.33
4/16/86,12.64
4/17/86,12.67
4/18/86,12.03
4/19/86,12.82
4/20/86,10.25
4/21/86,12.70
4/22/86,13.46
4/23/86,10.60
4/24/86,12.00
4/25/86,11.55
4/26/86,7.48
4/27/86,10.67
4/28/86,8.47
4/29/86,6.90
4/30/86,9.67
5/1/86,11.17
5/2/86,8.21
5/3/86,7.59
5/4/86,10.46
5/5/86,9.50
5/6/86,8.00
5/7/86,8.85
5/8/86,13.23
5/9/86,12.90
5/10/86,11.51
5/11/86,6.90
5/12/86,10.50
5/13/86,10.13
5/14/86,9.11
5/15/86,11.84
5/16/86,11.50
5/17/86,13.40
5/18/86,10.90
5/19/86,12.06
5/20/86,12.10
5/21/86,10.44
5/22/86,9.52
5/23/86,8.94
5/24/86,10.72
5/25/86,7.84
5/26/86,6.30
5/27/86,8.20
5/28/86,11.22
5/29/86,10.30
5/30/86,9.50
5/31/86,10.90
6/1/86,11.72
6/2/86,3.36
6/3/86,5.62
6/4/86,11.00
6/5/86,11.60
6/6/86,10.17
6/7/86,8.93
6/8/86,10.27
6/9/86,10.24
6/10/86,9.50
6/11/86,9.18
6/12/86,9.60
6/13/86,7.17
6/14/86,7.81
6/15/86,7.62
6/16/86,6.50
6/17/86,7.59
6/18/86,7.60
6/19/86,8.60
6/20/86,5.70
6/21/86,5.36
6/22/86,5.33
6/23/86,5.95
6/24/86,6.60
6/25/86,6.00
6/26/86,6.90
6/27/86,8.24
6/28/86,7.25
6/29/86,3.11
6/30/86,0.80
7/1/86,2.79
7/2/86,8.00
7/3/86,9.99
7/4/86,11.34
7/5/86,8.74
7/6/86,4.95
7/7/86,5.70
7/8/86,5.70
7/9/86,5.39
7/10/86,5.26
7/11/86,7.00
7/12/86,5.14
7/13/86,3.40
7/14/86,4.89
7/15/86,7.90
7/16/86,9.88
7/17/86,4.94
7/18/86,7.65
7/19/86,8.89
7/20/86,10.46
7/21/86,8.80
7/22/86,6.18
7/23/86,9.40
7/24/86,10.24
7/25/86,3.29
7/26/86,2.10
7/27/86,5.53
7/28/86,6.42
7/29/86,7.80
7/30/86,6.98
7/31/86,9.30
8/1/86,9.30
8/2/86,10.49
8/3/86,7.74
8/4/86,9.15
8/5/86,7.64
8/6/86,10.00
8/7/86,8.16
8/8/86,3.27
8/9/86,4.29
8/10/86,2.23
8/11/86,2.64
8/12/86,2.01
8/13/86,2.97
8/14/86,5.30
8/15/86,7.70
8/16/86,9.10
8/17/86,9.21
8/18/86,7.77
8/19/86,8.40
8/20/86,9.20
8/21/86,6.60
8/22/86,9.70
8/23/86,12.52
8/24/86,10.20
8/25/86,5.52
8/26/86,6.92
8/27/86,6.55
8/28/86,9.40
8/29/86,13.11
8/30/86,4.67
8/31/86,5.57
9/1/86,8.38
9/2/86,10.73
9/3/86,9.58
9/4/86,10.76
9/5/86,10.07
9/6/86,9.22
9/7/86,6.75
9/8/86,9.14
9/9/86,6.89
9/10/86,9.10
9/11/86,9.60
9/12/86,6.99
9/13/86,10.00
9/14/86,11.24
9/15/86,6.20
9/16/86,9.04
9/17/86,11.26
9/18/86,11.71
9/19/86,6.54
9/20/86,6.60
9/21/86,11.36
9/22/86,6.90
9/23/86,10.46
9/24/86,7.95
9/25/86,10.73
9/26/86,12.50
9/27/86,9.90
9/28/86,7.72
9/29/86,5.70
9/30/86,8.01
10/1/86,11.00
10/2/86,17.19
10/3/86,9.52
10/4/86,8.70
10/5/86,9.63
10/6/86,11.46
10/7/86,10.02
10/8/86,7.71
10/9/86,5.54
10/10/86,8.81
10/11/86,6.40
10/12/86,6.36
10/13/86,12.64
10/14/86,12.00
10/15/86,6.69
10/16/86,9.70
10/17/86,8.83
10/18/86,14.45
10/19/86,9.68
10/20/86,8.73
10/21/86,7.48
10/22/86,12.60
10/23/86,5.20
10/24/86,7.04
10/25/86,8.70
10/26/86,7.10
10/27/86,8.84
10/28/86,7.48
10/29/86,11.14
10/30/86,13.10
10/31/86,13.90
11/1/86,11.80
11/2/86,9.93
11/3/86,8.20
11/4/86,16.00
11/5/86,21.00
11/6/86,15.34
11/7/86,8.21
11/8/86,9.20
11/9/86,13.26
11/10/86,9.86
11/11/86,11.53
11/12/86,9.58
11/13/86,12.00
11/14/86,10.06
11/15/86,14.80
11/16/86,15.11
11/17/86,14.90
11/18/86,10.30
11/19/86,9.80
11/20/86,10.57
11/21/86,9.06
11/22/86,8.54
11/23/86,11.83
11/24/86,12.80
11/25/86,9.11
11/26/86,14.34
11/27/86,11.60
11/28/86,10.96
11/29/86,12.60
11/30/86,8.11
12/1/86,11.00
12/2/86,15.00
12/3/86,17.90
12/4/86,15.40
12/5/86,13.10
12/6/86,15.53
12/7/86,20.20
12/8/86,11.50
12/9/86,12.40
12/10/86,10.90
12/11/86,12.65
12/12/86,12.20
12/13/86,13.36
12/14/86,9.70
12/15/86,8.63
12/16/86,15.53
12/17/86,12.21
12/18/86,10.30
12/19/86,11.16
12/20/86,10.75
12/21/86,13.17
12/22/86,11.23
12/23/86,10.18
12/24/86,12.42
12/25/86,10.13
12/26/86,14.69
12/27/86,15.38
12/28/86,14.04
12/29/86,13.20
12/30/86,11.70
12/31/86,16.64
1/1/87,12.30
1/2/87,12.87
1/3/87,15.30
1/4/87,16.09
1/5/87,16.20
1/6/87,15.97
1/7/87,16.80
1/8/87,11.00
1/9/87,8.50
1/10/87,13.94
1/11/87,13.00
1/12/87,12.40
1/13/87,13.00
1/14/87,15.70
1/15/87,12.26
1/16/87,13.06
1/17/87,15.00
1/18/87,11.80
1/19/87,11.60
1/20/87,11.60
1/21/87,13.70
1/22/87,10.47
1/23/87,12.40
1/24/87,11.20
1/25/87,13.21
1/26/87,16.34
1/27/87,12.80
1/28/87,11.50
1/29/87,11.59
1/30/87,12.70
1/31/87,14.90
2/1/87,16.50
2/2/87,13.69
2/3/87,12.36
2/4/87,12.70
2/5/87,11.68
2/6/87,13.30
2/7/87,15.20
2/8/87,15.66
2/9/87,12.22
2/10/87,15.66
2/11/87,11.15
2/12/87,13.59
2/13/87,12.10
2/14/87,15.29
2/15/87,16.67
2/16/87,15.74
2/17/87,14.93
2/18/87,14.86
2/19/87,18.07
2/20/87,20.91
2/21/87,12.95
2/22/87,11.21
2/23/87,10.35
2/24/87,11.49
2/25/87,10.40
2/26/87,11.35
2/27/87,12.84
2/28/87,15.00
3/1/87,14.10
3/2/87,12.40
3/3/87,14.20
3/4/87,12.50
3/5/87,14.17
3/6/87,17.37
3/7/87,9.88
3/8/87,9.90
3/9/87,10.20
3/10/87,11.30
3/11/87,9.50
3/12/87,11.80
3/13/87,10.71
3/14/87,10.31
3/15/87,11.06
3/16/87,13.10
3/17/87,18.42
3/18/87,19.24
3/19/87,15.00
3/20/87,12.66
3/21/87,12.12
3/22/87,13.23
3/23/87,13.30
3/24/87,11.92
3/25/87,10.08
3/26/87,12.76
3/27/87,11.31
3/28/87,14.72
3/29/87,10.20
3/30/87,11.71
3/31/87,12.00
4/1/87,13.62
4/2/87,11.79
4/3/87,12.50
4/4/87,13.70
4/5/87,14.43
4/6/87,20.93
4/7/87,15.63
4/8/87,14.85
4/9/87,10.07
4/10/87,7.57
4/11/87,13.04
4/12/87,18.08
4/13/87,16.36
4/14/87,10.77
4/15/87,10.34
4/16/87,7.92
4/17/87,10.40
4/18/87,9.61
4/19/87,14.10
4/20/87,7.84
4/21/87,7.34
4/22/87,7.80
4/23/87,10.60
4/24/87,8.79
4/25/87,9.00
4/26/87,11.90
4/27/87,17.50
4/28/87,17.77
4/29/87,13.50
4/30/87,12.15
5/1/87,7.58
5/2/87,9.70
5/3/87,9.42
5/4/87,11.76
5/5/87,10.71
5/6/87,11.20
5/7/87,9.52
5/8/87,7.10
5/9/87,9.46
5/10/87,9.80
5/11/87,10.60
5/12/87,12.80
5/13/87,16.76
5/14/87,12.52
5/15/87,13.23
5/16/87,12.59
5/17/87,11.80
5/18/87,10.70
5/19/87,10.54
5/20/87,10.18
5/21/87,8.10
5/22/87,6.68
5/23/87,9.50
5/24/87,11.88
5/25/87,7.49
5/26/87,9.30
5/27/87,4.12
5/28/87,4.30
5/29/87,6.33
5/30/87,11.61
5/31/87,7.80
6/1/87,8.50
6/2/87,8.94
6/3/87,10.80
6/4/87,11.00
6/5/87,10.20
6/6/87,6.36
6/7/87,6.10
6/8/87,5.90
6/9/87,8.90
6/10/87,13.25
6/11/87,13.02
6/12/87,4.62
6/13/87,6.00
6/14/87,7.97
6/15/87,9.34
6/16/87,4.20
6/17/87,3.00
6/18/87,4.50
6/19/87,5.39
6/20/87,11.09
6/21/87,12.47
6/22/87,8.92
6/23/87,8.87
6/24/87,9.40
6/25/87,7.61
6/26/87,9.22
6/27/87,9.19
6/28/87,7.75
6/29/87,6.81
6/30/87,7.24
7/1/87,7.46
7/2/87,1.99
7/3/87,3.90
7/4/87,4.10
7/5/87,4.41
7/6/87,5.25
7/7/87,4.59
7/8/87,4.95
7/9/87,5.05
7/10/87,9.10
7/11/87,8.13
7/12/87,5.98
7/13/87,3.24
7/14/87,4.43
7/15/87,8.53
7/16/87,5.31
7/17/87,7.33
7/18/87,8.45
7/19/87,9.47
7/20/87,6.30
7/21/87,7.00
7/22/87,6.40
7/23/87,6.54
7/24/87,1.50
7/25/87,3.45
7/26/87,5.50
7/27/87,6.89
7/28/87,6.69
7/29/87,7.89
7/30/87,9.71
7/31/87,9.39
8/1/87,8.22
8/2/87,9.60
8/3/87,8.00
8/4/87,8.87
8/5/87,7.51
8/6/87,9.00
8/7/87,6.21
8/8/87,9.35
8/9/87,8.75
8/10/87,5.90
8/11/87,6.35
8/12/87,7.99
8/13/87,7.00
8/14/87,9.10
8/15/87,11.60
8/16/87,10.60
8/17/87,5.71
8/18/87,3.94
8/19/87,4.30
8/20/87,8.81
8/21/87,5.61
8/22/87,8.71
8/23/87,8.25
8/24/87,9.89
8/25/87,9.88
8/26/87,7.70
8/27/87,10.10
8/28/87,10.42
8/29/87,10.69
8/30/87,5.00
8/31/87,6.79
9/1/87,5.66
9/2/87,5.54
9/3/87,7.18
9/4/87,5.34
9/5/87,4.11
9/6/87,6.75
9/7/87,8.92
9/8/87,9.50
9/9/87,10.13
9/10/87,6.11
9/11/87,9.00
9/12/87,10.72
9/13/87,7.71
9/14/87,9.04
9/15/87,9.66
9/16/87,10.70
9/17/87,7.80
9/18/87,9.20
9/19/87,15.97
9/20/87,7.81
9/21/87,5.30
9/22/87,10.40
9/23/87,7.45
9/24/87,13.04
9/25/87,14.90
9/26/87,14.77
9/27/87,18.72
9/28/87,16.23
9/29/87,13.10
9/30/87,10.96
10/1/87,10.32
10/2/87,10.71
10/3/87,9.30
10/4/87,11.30
10/5/87,6.50
10/6/87,12.10
10/7/87,8.30
10/8/87,7.78
10/9/87,9.28
10/10/87,10.20
10/11/87,6.24
10/12/87,4.17
10/13/87,10.98
10/14/87,7.21
10/15/87,13.95
10/16/87,14.19
10/17/87,9.90
10/18/87,10.16
10/19/87,11.27
10/20/87,11.17
10/21/87,11.51
10/22/87,8.88
10/23/87,9.76
10/24/87,11.07
10/25/87,14.30
10/26/87,10.63
10/27/87,13.91
10/28/87,10.08
10/29/87,11.08
10/30/87,9.03
10/31/87,14.40
11/1/87,19.14
11/2/87,23.68
11/3/87,15.08
11/4/87,8.75
11/5/87,10.80
11/6/87,12.11
11/7/87,11.07
11/8/87,12.60
11/9/87,13.95
11/10/87,10.85
11/11/87,9.31
11/12/87,11.40
11/13/87,13.00
11/14/87,11.90
11/15/87,9.51
11/16/87,13.50
11/17/87,15.20
11/18/87,19.18
11/19/87,24.80
11/20/87,14.10
11/21/87,10.70
11/22/87,7.78
11/23/87,12.95
11/24/87,11.60
11/25/87,10.54
11/26/87,10.90
11/27/87,11.50
11/28/87,10.00
11/29/87,13.90
11/30/87,13.60
12/1/87,11.25
12/2/87,10.70
12/3/87,7.24
12/4/87,10.35
12/5/87,12.70
12/6/87,11.30
12/7/87,11.00
12/8/87,11.30
12/9/87,13.40
12/10/87,14.90
12/11/87,15.01
12/12/87,13.22
12/13/87,14.90
12/14/87,16.72
12/15/87,17.70
12/16/87,20.50
12/17/87,14.83
12/18/87,12.50
12/19/87,11.01
12/20/87,12.80
12/21/87,12.70
12/22/87,11.20
12/23/87,11.66
12/24/87,10.88
12/25/87,11.71
12/26/87,12.70
12/27/87,16.36
12/28/87,14.43
12/29/87,15.21
12/30/87,12.77
12/31/87,16.04
1/1/88,15.30
1/2/88,14.30
1/3/88,13.50
1/4/88,15.00
1/5/88,13.60
1/6/88,15.55
1/7/88,17.00
1/8/88,17.79
1/9/88,17.43
1/10/88,18.24
1/11/88,18.92
1/12/88,19.08
1/13/88,21.63
1/14/88,21.14
1/15/88,21.89
1/16/88,18.58
1/17/88,15.63
1/18/88,16.58
1/19/88,16.20
1/20/88,15.60
1/21/88,14.01
1/22/88,14.00
1/23/88,15.07
1/24/88,12.30
1/25/88,11.48
1/26/88,12.47
1/27/88,14.90
1/28/88,17.39
1/29/88,21.40
1/30/88,22.49
1/31/88,14.40
2/1/88,14.10
2/2/88,14.78
2/3/88,14.08
2/4/88,15.10
2/5/88,13.78
2/6/88,13.40
2/7/88,10.15
2/8/88,12.20
2/9/88,15.10
2/10/88,11.16
2/11/88,14.33
2/12/88,16.08
2/13/88,16.74
2/14/88,13.97
2/15/88,12.87
2/16/88,11.80
2/17/88,14.52
2/18/88,15.56
2/19/88,14.10
2/20/88,13.50
2/21/88,14.73
2/22/88,14.81
2/23/88,16.08
2/24/88,17.01
2/25/88,12.77
2/26/88,15.30
2/27/88,19.08
2/28/88,16.68
2/29/88,16.95
3/1/88,12.75
3/2/88,15.60
3/3/88,14.62
3/4/88,15.05
3/5/88,12.32
3/6/88,14.13
3/7/88,16.80
3/8/88,16.70
3/9/88,16.20
3/10/88,14.50
3/11/88,10.97
3/12/88,13.21
3/13/88,12.68
3/14/88,12.26
3/15/88,13.34
3/16/88,15.46
3/17/88,15.52
3/18/88,15.30
3/19/88,13.90
3/20/88,13.70
3/21/88,15.10
3/22/88,15.60
3/23/88,15.32
3/24/88,13.03
3/25/88,16.20
3/26/88,17.28
3/27/88,15.10
3/28/88,16.40
3/29/88,17.08
3/30/88,19.14
3/31/88,16.88
4/1/88,17.50
4/2/88,14.60
4/3/88,16.40
4/4/88,14.09
4/5/88,15.49
4/6/88,11.90
4/7/88,14.63
4/8/88,8.79
4/9/88,7.26
4/10/88,7.90
4/11/88,11.00
4/12/88,15.70
4/13/88,14.32
4/14/88,15.90
4/15/88,11.48
4/16/88,7.99
4/17/88,8.60
4/18/88,12.70
4/19/88,10.97
4/20/88,11.78
4/21/88,11.10
4/22/88,13.00
4/23/88,12.40
4/24/88,13.08
4/25/88,16.47
4/26/88,12.32
4/27/88,14.04
4/28/88,17.60
4/29/88,15.06
4/30/88,13.70
5/1/88,15.85
5/2/88,13.50
5/3/88,14.03
5/4/88,16.27
5/5/88,16.27
5/6/88,14.50
5/7/88,12.60
5/8/88,13.60
5/9/88,10.81
5/10/88,11.00
5/11/88,11.29
5/12/88,7.46
5/13/88,10.34
5/14/88,12.27
5/15/88,13.50
5/16/88,11.68
5/17/88,13.24
5/18/88,12.00
5/19/88,9.88
5/20/88,10.32
5/21/88,8.20
5/22/88,9.40
5/23/88,9.79
5/24/88,7.51
5/25/88,9.25
5/26/88,11.64
5/27/88,11.77
5/28/88,9.27
5/29/88,9.49
5/30/88,5.42
5/31/88,7.65
6/1/88,10.00
6/2/88,11.76
6/3/88,11.10
6/4/88,11.76
6/5/88,9.54
6/6/88,10.66
6/7/88,8.70
6/8/88,8.88
6/9/88,8.95
6/10/88,8.77
6/11/88,5.00
6/12/88,5.84
6/13/88,12.94
6/14/88,9.13
6/15/88,6.18
6/16/88,2.80
6/17/88,3.44
6/18/88,6.80
6/19/88,6.60
6/20/88,7.00
6/21/88,7.30
6/22/88,7.90
6/23/88,10.60
6/24/88,8.86
6/25/88,5.99
6/26/88,8.00
6/27/88,10.00
6/28/88,6.70
6/29/88,9.40
6/30/88,8.65
7/1/88,6.00
7/2/88,5.31
7/3/88,4.90
7/4/88,4.73
7/5/88,8.15
7/6/88,12.30
7/7/88,13.46
7/8/88,11.40
7/9/88,6.80
7/10/88,7.08
7/11/88,13.23
7/12/88,7.10
7/13/88,8.27
7/14/88,10.00
7/15/88,5.46
7/16/88,6.30
7/17/88,8.77
7/18/88,8.30
7/19/88,9.30
7/20/88,9.50
7/21/88,6.37
7/22/88,6.27
7/23/88,7.87
7/24/88,9.47
7/25/88,8.38
7/26/88,8.19
7/27/88,9.60
7/28/88,9.70
7/29/88,7.30
7/30/88,7.62
7/31/88,9.20
8/1/88,10.44
8/2/88,8.10
8/3/88,9.32
8/4/88,9.97
8/5/88,5.10
8/6/88,6.70
8/7/88,7.62
8/8/88,6.25
8/9/88,8.60
8/10/88,9.10
8/11/88,3.90
8/12/88,5.56
8/13/88,8.60
8/14/88,11.66
8/15/88,12.85
8/16/88,12.40
8/17/88,10.00
8/18/88,9.21
8/19/88,9.70
8/20/88,12.37
8/21/88,7.93
8/22/88,9.57
8/23/88,7.81
8/24/88,5.80
8/25/88,8.70
8/26/88,9.95
8/27/88,6.02
8/28/88,8.80
8/29/88,10.47
