Date,Temp
10/30/84,8.50
10/31/84,12.53
11/1/84,15.38
11/2/84,9.61
11/3/84,12.22
11/4/84,11.20
11/5/84,9.66
11/6/84,9.90
11/7/84,12.10
11/8/84,14.11
11/9/84,18.07
11/10/84,13.97
11/11/84,12.20
11/12/84,13.17
11/13/84,12.22
11/14/84,11.80
11/15/84,7.60
11/16/84,12.78
11/17/84,11.23
11/18/84,16.00
11/19/84,14.10
11/20/84,14.20
11/21/84,10.77
11/22/84,9.51
11/23/84,11.56
11/24/84,8.60
11/25/84,13.83
11/26/84,23.30
11/27/84,12.48
11/28/84,10.32
11/29/84,12.22
11/30/84,11.19
12/1/84,14.00
12/2/84,10.80
12/3/84,10.09
12/4/84,12.31
12/5/84,13.11
12/6/84,14.14
12/7/84,10.03
12/8/84,11.79
12/9/84,10.50
12/10/84,15.17
12/11/84,12.20
12/12/84,13.34
12/13/84,12.50
12/14/84,10.80
12/15/84,12.08
12/16/84,11.22
12/17/84,17.07
12/18/84,12.37
12/19/84,11.07
12/20/84,10.06
12/21/84,14.96
12/22/84,10.84
12/23/84,13.70
12/24/84,16.20
12/25/84,13.41
12/26/84,11.98
12/27/84,12.19
12/28/84,12.60
12/29/84,16.73
12/30/84,17.46
1/1/85,14.76
1/2/85,14.34
1/3/85,13.10
1/4/85,13.52
1/5/85,15.42
1/6/85,11.00
1/7/85,13.91
1/8/85,12.20
1/9/85,13.47
1/10/85,12.84
1/11/85,13.58
1/12/85,14.65
1/13/85,13.91
1/14/85,21.19
1/15/85,16.99
1/16/85,17.81
1/17/85,10.94
1/18/85,11.07
1/19/85,11.96
1/20/85,14.40
1/21/85,13.04
1/22/85,15.20
1/23/85,17.07
1/24/85,15.28
1/25/85,12.80
1/26/85,11.95
1/27/85,17.50
1/28/85,15.40
1/29/85,15.49
1/30/85,14.76
1/31/85,14.37
2/1/85,13.14
2/2/85,10.81
2/3/85,14.20
2/4/85,18.54
2/5/85,15.29
2/6/85,17.95
2/7/85,13.89
2/8/85,13.90
2/9/85,13.00
2/10/85,15.96
2/11/85,14.32
2/12/85,16.37
2/13/85,16.00
2/14/85,14.90
2/15/85,11.12
2/16/85,15.13
2/17/85,12.44
2/18/85,12.20
2/19/85,10.19
2/20/85,14.89
2/21/85,16.55
2/22/85,17.93
2/23/85,14.99
2/24/85,11.01
2/25/85,13.60
2/26/85,12.00
2/27/85,11.25
2/28/85,12.20
3/1/85,14.75
3/2/85,14.76
3/3/85,13.21
3/4/85,12.70
3/5/85,10.92
3/6/85,11.37
3/7/85,7.88
3/8/85,13.86
3/9/85,15.20
3/10/85,15.87
3/11/85,20.69
3/12/85,22.40
3/13/85,17.00
3/14/85,21.70
3/15/85,21.40
3/16/85,18.23
3/17/85,18.15
3/18/85,16.31
3/19/85,15.34
3/20/85,18.40
3/21/85,15.86
3/22/85,18.03
3/23/85,18.56
3/24/85,15.92
3/25/85,12.72
3/26/85,11.66
3/27/85,11.38
3/28/85,13.80
3/29/85,16.60
3/30/85,14.00
3/31/85,14.52
4/1/85,15.39
4/2/85,11.90
4/3/85,14.99
4/4/85,17.60
4/5/85,17.27
4/6/85,16.63
4/7/85,15.20
4/8/85,16.43
4/9/85,16.18
4/10/85,16.20
4/11/85,16.20
4/12/85,20.99
4/13/85,18.20
4/14/85,22.66
4/15/85,15.44
4/16/85,11.24
4/17/85,8.10
4/18/85,9.50
4/19/85,7.46
4/20/85,11.30
4/21/85,5.38
4/22/85,8.60
4/23/85,7.31
4/24/85,7.56
4/25/85,8.36
4/26/85,8.96
4/27/85,9.65
4/28/85,11.35
4/29/85,12.57
4/30/85,10.66
5/1/85,8.08
5/2/85,11.36
5/3/85,8.90
5/4/85,11.24
5/5/85,12.03
5/6/85,15.75
5/7/85,9.55
5/8/85,10.63
5/9/85,11.26
5/10/85,12.73
5/11/85,13.19
5/12/85,11.89
5/13/85,5.08
5/14/85,10.32
5/15/85,11.16
5/16/85,5.99
5/17/85,5.09
5/18/85,7.97
5/19/85,6.90
5/20/85,7.50
5/21/85,9.24
5/22/85,4.86
5/23/85,11.04
5/24/85,8.92
5/25/85,5.70
5/26/85,5.50
5/27/85,8.29
5/28/85,11.69
5/29/85,13.85
5/30/85,10.38
5/31/85,10.99
6/1/85,5.73
6/2/85,5.50
6/3/85,6.29
6/4/85,4.53
6/5/85,7.46
6/6/85,9.79
6/7/85,7.74
6/8/85,4.15
6/9/85,6.57
6/10/85,9.89
6/11/85,10.53
6/12/85,6.77
6/13/85,7.80
6/14/85,10.10
6/15/85,5.91
6/16/85,8.68
6/17/85,8.50
6/18/85,5.78
6/19/85,6.52
6/20/85,8.40
6/21/85,6.58
6/22/85,6.30
6/23/85,0.60
6/24/85,1.45
6/25/85,6.12
6/26/85,8.43
6/27/85,8.26
6/28/85,8.97
6/29/85,10.86
6/30/85,9.53
7/1/85,10.79
7/2/85,10.73
7/3/85,12.65
7/4/85,7.36
7/5/85,3.35
7/6/85,3.80
7/7/85,5.60
7/8/85,7.70
7/9/85,7.50
7/10/85,5.70
7/11/85,7.54
7/12/85,8.56
7/13/85,5.80
7/14/85,6.06
7/15/85,6.61
7/16/85,4.74
7/17/85,7.01
7/18/85,3.59
7/19/85,2.54
7/20/85,4.73
7/21/85,6.95
7/22/85,6.90
7/23/85,1.96
7/24/85,-0.53
7/25/85,1.58
7/26/85,7.81
7/27/85,2.28
7/28/85,4.10
7/29/85,10.43
7/30/85,6.60
7/31/85,5.95
8/1/85,6.01
8/2/85,4.75
8/3/85,6.77
8/4/85,8.83
8/5/85,9.51
8/6/85,10.75
8/7/85,11.29
8/8/85,8.53
8/9/85,8.35
8/10/85,6.56
8/11/85,4.95
8/12/85,5.60
8/13/85,7.33
8/14/85,9.86
8/15/85,10.64
8/16/85,9.37
8/17/85,8.66
8/18/85,7.78
8/19/85,8.30
8/20/85,4.52
8/21/85,3.18
8/22/85,5.62
8/23/85,11.50
8/24/85,7.39
8/25/85,10.42
8/26/85,8.85
8/27/85,7.52
8/28/85,10.50
8/29/85,4.14
8/30/85,5.50
8/31/85,8.53
9/1/85,10.69
9/2/85,7.05
9/3/85,7.68
9/4/85,7.90
9/5/85,8.34
9/6/85,9.63
9/7/85,7.36
9/8/85,6.06
9/9/85,9.90
9/10/85,10.84
9/11/85,11.57
9/12/85,12.91
9/13/85,10.63
9/14/85,10.62
9/15/85,8.23
9/16/85,8.79
9/17/85,5.96
9/18/85,6.73
9/19/85,10.25
9/20/85,8.17
9/21/85,9.85
9/22/85,8.33
9/23/85,8.49
9/24/85,10.74
9/25/85,13.72
9/26/85,5.93
9/27/85,6.50
9/28/85,7.60
9/29/85,9.16
9/30/85,6.81
10/1/85,10.24
10/2/85,10.20
10/3/85,7.83
10/4/85,12.85
10/5/85,15.36
10/6/85,6.04
10/7/85,9.37
10/8/85,11.91
10/9/85,15.57
10/10/85,11.27
10/11/85,14.70
10/12/85,10.89
10/13/85,7.63
10/14/85,7.04
10/15/85,8.56
10/16/85,15.39
10/17/85,15.31
10/18/85,13.32
10/19/85,6.20
10/20/85,8.01
10/21/85,8.40
10/22/85,10.39
10/23/85,13.69
10/24/85,11.65
10/25/85,10.70
10/26/85,6.50
10/27/85,9.37
10/28/85,11.71
10/29/85,16.59
10/30/85,11.11
10/31/85,6.80
11/1/85,7.54
11/2/85,10.93
11/3/85,11.03
11/4/85,12.60
11/5/85,16.42
11/6/85,16.95
11/7/85,15.44
11/8/85,12.63
11/9/85,15.40
11/10/85,12.37
11/11/85,13.55
11/12/85,13.38
11/13/85,14.64
11/14/85,21.00
11/15/85,10.00
11/16/85,9.95
11/17/85,12.33
11/18/85,13.17
11/19/85,11.30
11/20/85,13.78
11/21/85,10.51
11/22/85,10.52
11/23/85,8.07
11/24/85,13.18
11/25/85,16.68
11/26/85,17.44
11/27/85,14.72
11/28/85,13.45
11/29/85,12.50
11/30/85,11.78
12/1/85,13.99
12/2/85,14.31
12/3/85,15.43
12/4/85,15.45
12/5/85,16.10
12/6/85,13.99
12/7/85,16.23
12/8/85,15.86
12/9/85,17.56
12/10/85,14.70
12/11/85,15.23
12/12/85,15.54
12/13/85,12.27
12/14/85,14.26
12/15/85,13.70
12/16/85,13.60
12/17/85,10.79
12/18/85,12.70
12/19/85,13.30
12/20/85,14.48
12/21/85,15.87
12/22/85,13.07
12/23/85,11.06
12/24/85,12.63
12/25/85,13.09
12/26/85,13.05
12/27/85,12.43
12/28/85,10.85
12/29/85,12.00
12/30/85,16.30
12/31/85,14.68
1/1/86,12.68
1/2/86,13.80
1/3/86,10.60
1/4/86,12.72
1/5/86,11.76
1/6/86,13.15
1/7/86,12.14
1/8/86,13.46
1/9/86,12.35
1/10/86,14.78
1/11/86,15.46
1/12/86,16.54
1/13/86,12.50
1/14/86,13.49
1/15/86,15.30
1/16/86,12.71
1/17/86,9.98
1/18/86,13.49
1/19/86,12.01
1/20/86,16.05
1/21/86,14.64
1/22/86,15.00
1/23/86,14.26
1/24/86,11.80
1/25/86,15.94
1/26/86,14.49
1/27/86,14.89
1/28/86,13.80
1/29/86,15.71
1/30/86,17.40
1/31/86,15.18
2/1/86,14.03
2/2/86,15.67
2/3/86,12.65
2/4/86,12.79
2/5/86,14.81
2/6/86,12.58
2/7/86,10.36
2/8/86,16.46
2/9/86,14.23
2/10/86,11.59
2/11/86,14.50
2/12/86,9.82
2/13/86,14.20
2/14/86,20.03
2/15/86,21.26
2/16/86,18.16
2/17/86,18.08
2/18/86,12.70
2/19/86,14.37
2/20/86,13.23
2/21/86,15.00
2/22/86,14.54
2/23/86,12.38
2/24/86,12.71
2/25/86,11.47
2/26/86,12.11
2/27/86,13.40
2/28/86,14.40
3/1/86,17.70
3/2/86,13.99
3/3/86,14.37
3/4/86,13.79
3/5/86,16.40
3/6/86,15.99
3/7/86,19.12
3/8/86,12.50
3/9/86,12.72
3/10/86,12.23
3/11/86,11.59
3/12/86,8.60
3/13/86,11.90
3/14/86,16.86
3/15/86,16.86
3/16/86,14.10
3/17/86,11.60
3/18/86,11.60
3/19/86,15.76
3/20/86,17.00
3/21/86,16.76
3/22/86,17.59
3/23/86,16.50
3/24/86,16.91
3/25/86,16.10
3/26/86,15.06
3/27/86,17.70
3/28/86,13.49
3/29/86,9.77
3/30/86,15.99
3/31/86,17.54
4/1/86,8.36
4/2/86,10.81
4/3/86,15.00
4/4/86,18.00
4/5/86,13.53
4/6/86,9.49
4/7/86,11.57
4/8/86,6.46
4/9/86,11.85
4/10/86,6.87
4/11/86,14.20
4/12/86,11.25
4/13/86,9.22
4/14/86,12.66
4/15/86,18.93
4/16/86,14.43
4/17/86,12.40
4/18/86,12.00
4/19/86,12.71
4/20/86,10.67
4/21/86,12.70
4/22/86,15.17
4/23/86,10.38
4/24/86,12.40
4/25/86,12.92
4/26/86,8.87
4/27/86,10.78
4/28/86,10.07
4/29/86,6.90
4/30/86,10.00
5/1/86,12.38
5/2/86,8.19
5/3/86,5.77
5/4/86,9.38
5/5/86,9.96
5/6/86,8.00
5/7/86,9.15
5/8/86,14.07
5/9/86,13.80
5/10/86,12.03
5/11/86,6.15
5/12/86,8.65
5/13/86,10.83
5/14/86,10.54
5/15/86,9.10
5/16/86,10.53
5/17/86,14.35
5/18/86,10.90
5/19/86,12.56
5/20/86,10.47
5/21/86,9.68
5/22/86,9.14
5/23/86,9.10
5/24/86,12.34
5/25/86,8.42
5/26/86,6.53
5/27/86,8.98
5/28/86,10.22
5/29/86,9.97
5/30/86,11.05
5/31/86,11.80
6/1/86,12.34
6/2/86,4.30
6/3/86,4.66
6/4/86,11.00
6/5/86,11.60
6/6/86,11.92
6/7/86,8.98
6/8/86,8.77
6/9/86,8.88
6/10/86,7.59
6/11/86,9.70
6/12/86,10.77
6/13/86,8.58
6/14/86,7.05
6/15/86,5.63
6/16/86,5.32
6/17/86,7.38
6/18/86,7.11
6/19/86,7.62
6/20/86,4.87
6/21/86,4.74
6/22/86,6.68
6/23/86,7.54
6/24/86,5.85
6/25/86,5.75
6/26/86,6.90
6/27/86,7.64
6/28/86,8.00
6/29/86,4.82
6/30/86,0.80
7/1/86,1.95
7/2/86,8.00
7/3/86,8.94
7/4/86,11.40
7/5/86,6.90
7/6/86,3.41
7/7/86,7.43
7/8/86,5.70
7/9/86,6.29
7/10/86,5.93
7/11/86,7.00
7/12/86,6.59
7/13/86,4.55
7/14/86,4.40
7/15/86,7.90
7/16/86,9.33
7/17/86,5.00
7/18/86,7.60
7/19/86,8.67
7/20/86,11.01
7/21/86,8.34
7/22/86,6.85
7/23/86,9.40
7/24/86,10.82
7/25/86,2.71
7/26/86,2.89
7/27/86,4.30
7/28/86,6.99
7/29/86,7.80
7/30/86,6.55
7/31/86,9.72
8/1/86,10.23
8/2/86,9.14
8/3/86,9.25
8/4/86,8.85
8/5/86,6.03
8/6/86,8.40
8/7/86,9.97
8/8/86,3.22
8/9/86,3.00
8/10/86,2.99
8/11/86,1.75
8/12/86,2.70
8/13/86,4.46
8/14/86,4.86
8/15/86,8.59
8/16/86,10.64
8/17/86,9.55
8/18/86,8.04
8/19/86,8.40
8/20/86,9.16
8/21/86,8.33
8/22/86,9.70
8/23/86,13.10
8/24/86,9.94
8/25/86,5.48
8/26/86,7.13
8/27/86,6.91
8/28/86,9.70
8/29/86,12.20
8/30/86,5.60
8/31/86,5.53
9/1/86,8.47
9/2/86,10.60
9/3/86,9.10
9/4/86,11.43
9/5/86,12.45
9/6/86,9.63
9/7/86,5.41
9/8/86,7.71
9/9/86,6.10
9/10/86,10.99
9/11/86,9.52
9/12/86,5.68
9/13/86,11.08
9/14/86,11.96
9/15/86,6.28
9/16/86,8.42
9/17/86,11.67
9/18/86,10.60
9/19/86,6.70
9/20/86,4.75
9/21/86,10.53
9/22/86,5.40
9/23/86,9.80
9/24/86,10.32
9/25/86,10.22
9/26/86,12.50
9/27/86,9.32
9/28/86,8.21
9/29/86,4.72
9/30/86,7.55
10/1/86,10.73
10/2/86,15.26
10/3/86,10.75
10/4/86,8.58
10/5/86,10.50
10/6/86,11.59
10/7/86,10.77
10/8/86,8.65
10/9/86,5.22
10/10/86,9.68
10/11/86,6.04
10/12/86,6.40
10/13/86,11.93
10/14/86,12.91
10/15/86,9.29
10/16/86,7.96
10/17/86,8.92
10/18/86,12.70
10/19/86,9.50
10/20/86,9.02
10/21/86,6.80
10/22/86,12.62
10/23/86,4.82
10/24/86,9.37
10/25/86,8.10
10/26/86,9.28
10/27/86,9.62
10/28/86,8.17
10/29/86,11.67
10/30/86,11.25
10/31/86,14.85
11/1/86,12.73
11/2/86,10.60
11/3/86,7.85
11/4/86,15.12
11/5/86,20.25
11/6/86,17.37
11/7/86,8.60
11/8/86,10.05
11/9/86,12.91
11/10/86,10.62
11/11/86,12.62
11/12/86,11.20
11/13/86,11.16
11/14/86,10.73
11/15/86,13.51
11/16/86,13.76
11/17/86,14.65
11/18/86,9.28
11/19/86,10.37
11/20/86,10.50
11/21/86,8.90
11/22/86,8.89
11/23/86,11.50
11/24/86,12.48
11/25/86,8.31
11/26/86,14.11
11/27/86,11.60
11/28/86,11.13
11/29/86,12.95
11/30/86,7.46
12/1/86,11.06
12/2/86,13.38
12/3/86,17.82
12/4/86,14.34
12/5/86,14.25
12/6/86,14.81
12/7/86,19.41
12/8/86,10.71
12/9/86,14.13
12/10/86,9.31
12/11/86,12.54
12/12/86,12.12
12/13/86,13.27
12/14/86,10.10
12/15/86,9.23
12/16/86,14.00
12/17/86,12.43
12/18/86,11.27
12/19/86,11.86
12/20/86,9.66
12/21/86,12.60
12/22/86,11.60
12/23/86,10.54
12/24/86,12.52
12/25/86,10.40
12/26/86,15.46
12/27/86,14.60
12/28/86,13.60
12/29/86,12.92
12/30/86,11.12
12/31/86,16.30
1/1/87,11.56
1/2/87,12.93
1/3/87,13.76
1/4/87,16.63
1/5/87,16.73
1/6/87,16.30
1/7/87,16.01
1/8/87,12.26
1/9/87,7.82
1/10/87,13.26
1/11/87,12.50
1/12/87,11.68
1/13/87,11.45
1/14/87,15.62
1/15/87,12.00
1/16/87,12.40
1/17/87,13.22
1/18/87,11.98
1/19/87,10.93
1/20/87,11.76
1/21/87,13.70
1/22/87,10.33
1/23/87,11.97
1/24/87,10.22
1/25/87,13.80
1/26/87,15.70
1/27/87,13.56
1/28/87,10.67
1/29/87,11.31
1/30/87,10.97
1/31/87,13.32
2/1/87,16.50
2/2/87,12.80
2/3/87,12.70
2/4/87,14.55
2/5/87,11.30
2/6/87,13.30
2/7/87,14.58
2/8/87,16.40
2/9/87,10.70
2/10/87,13.35
2/11/87,12.60
2/12/87,13.99
2/13/87,12.10
2/14/87,14.50
2/15/87,16.80
2/16/87,16.60
2/17/87,15.91
2/18/87,14.54
2/19/87,17.32
2/20/87,20.31
2/21/87,13.40
2/22/87,8.73
2/23/87,8.69
2/24/87,12.00
2/25/87,9.67
2/26/87,11.39
2/27/87,13.76
2/28/87,15.00
3/1/87,15.64
3/2/87,11.90
3/3/87,13.90
3/4/87,13.53
3/5/87,15.72
3/6/87,18.93
3/7/87,10.40
3/8/87,9.90
3/9/87,9.97
3/10/87,10.88
3/11/87,9.16
3/12/87,12.42
3/13/87,10.54
3/14/87,9.46
3/15/87,9.12
3/16/87,12.83
3/17/87,19.32
3/18/87,18.70
3/19/87,15.50
3/20/87,11.38
3/21/87,11.59
3/22/87,12.64
3/23/87,13.30
3/24/87,10.04
3/25/87,10.30
3/26/87,13.44
3/27/87,11.22
3/28/87,17.16
3/29/87,8.90
3/30/87,9.27
3/31/87,13.03
4/1/87,12.10
4/2/87,11.70
4/3/87,13.90
4/4/87,14.45
4/5/87,15.84
4/6/87,19.00
4/7/87,15.80
4/8/87,13.68
4/9/87,8.41
4/10/87,8.94
4/11/87,13.23
4/12/87,16.89
4/13/87,16.49
4/14/87,11.14
4/15/87,8.33
4/16/87,6.54
4/17/87,11.18
4/18/87,11.82
4/19/87,14.10
4/20/87,7.56
4/21/87,7.42
4/22/87,7.80
4/23/87,10.60
4/24/87,8.67
4/25/87,8.27
4/26/87,11.90
4/27/87,15.94
4/28/87,16.88
4/29/87,13.16
4/30/87,10.72
5/1/87,7.75
5/2/87,9.70
5/3/87,10.08
5/4/87,11.68
5/5/87,11.08
5/6/87,11.74
5/7/87,9.53
5/8/87,7.65
5/9/87,9.19
5/10/87,7.96
5/11/87,9.06
5/12/87,12.75
5/13/87,16.50
5/14/87,11.06
5/15/87,12.30
5/16/87,12.20
5/17/87,11.61
5/18/87,10.81
5/19/87,9.31
5/20/87,10.00
5/21/87,8.04
5/22/87,7.52
5/23/87,10.30
5/24/87,12.30
5/25/87,7.60
5/26/87,10.07
5/27/87,4.93
5/28/87,4.10
5/29/87,7.43
5/30/87,11.46
5/31/87,7.80
6/1/87,8.07
6/2/87,9.70
6/3/87,10.03
6/4/87,11.97
6/5/87,9.70
6/6/87,4.88
6/7/87,6.10
6/8/87,5.90
6/9/87,8.64
6/10/87,13.00
6/11/87,13.35
6/12/87,7.31
6/13/87,6.00
6/14/87,7.80
6/15/87,7.76
6/16/87,4.07
6/17/87,2.64
6/18/87,4.95
6/19/87,6.20
6/20/87,11.10
6/21/87,12.18
6/22/87,10.34
6/23/87,9.94
6/24/87,9.74
6/25/87,6.44
6/26/87,9.88
6/27/87,8.97
6/28/87,6.51
6/29/87,9.32
6/30/87,8.64
7/1/87,8.30
7/2/87,3.34
7/3/87,5.80
7/4/87,3.26
7/5/87,5.00
7/6/87,6.71
7/7/87,4.67
7/8/87,5.68
7/9/87,5.17
7/10/87,11.01
7/11/87,6.83
7/12/87,5.11
7/13/87,2.30
7/14/87,5.60
7/15/87,8.90
7/16/87,6.91
7/17/87,7.27
7/18/87,9.00
7/19/87,10.79
7/20/87,6.40
7/21/87,7.42
7/22/87,8.07
7/23/87,6.89
7/24/87,1.50
7/25/87,2.90
7/26/87,6.39
7/27/87,5.55
7/28/87,7.32
7/29/87,5.97
7/30/87,7.80
7/31/87,8.98
8/1/87,9.85
8/2/87,9.56
8/3/87,7.43
8/4/87,9.27
8/5/87,8.10
8/6/87,10.07
8/7/87,4.40
8/8/87,8.93
8/9/87,8.47
8/10/87,6.29
8/11/87,7.06
8/12/87,7.19
8/13/87,6.71
8/14/87,8.17
8/15/87,11.12
8/16/87,9.10
8/17/87,4.02
8/18/87,4.84
8/19/87,4.56
8/20/87,7.80
8/21/87,5.10
8/22/87,9.40
8/23/87,9.10
8/24/87,9.46
8/25/87,11.09
8/26/87,7.50
8/27/87,9.27
8/28/87,9.24
8/29/87,8.30
8/30/87,4.07
8/31/87,6.72
9/1/87,4.39
9/2/87,5.40
9/3/87,7.03
9/4/87,6.83
9/5/87,3.99
9/6/87,6.74
9/7/87,7.83
9/8/87,9.14
9/9/87,9.50
9/10/87,7.00
9/11/87,9.00
9/12/87,8.80
9/13/87,5.35
9/14/87,9.85
9/15/87,10.02
9/16/87,11.02
9/17/87,7.51
9/18/87,8.76
9/19/87,14.27
9/20/87,7.80
9/21/87,6.03
9/22/87,8.96
9/23/87,7.77
9/24/87,15.73
9/25/87,14.12
9/26/87,15.73
9/27/87,19.20
9/28/87,16.54
9/29/87,12.44
9/30/87,11.20
10/1/87,9.67
10/2/87,9.96
10/3/87,9.27
10/4/87,12.45
10/5/87,7.05
10/6/87,12.00
10/7/87,7.65
10/8/87,8.70
10/9/87,8.54
10/10/87,10.11
10/11/87,6.73
10/12/87,5.37
10/13/87,10.32
10/14/87,8.32
10/15/87,14.00
10/16/87,13.20
10/17/87,9.90
10/18/87,9.58
10/19/87,10.71
10/20/87,9.47
10/21/87,10.75
10/22/87,11.17
10/23/87,11.21
10/24/87,11.40
10/25/87,13.13
10/26/87,9.80
10/27/87,13.89
10/28/87,10.46
10/29/87,11.24
10/30/87,10.79
10/31/87,15.60
11/1/87,19.74
11/2/87,23.92
11/3/87,14.60
11/4/87,10.33
11/5/87,10.80
11/6/87,13.03
11/7/87,11.00
11/8/87,11.93
11/9/87,14.70
11/10/87,12.67
11/11/87,10.10
11/12/87,10.28
11/13/87,13.42
11/14/87,12.24
11/15/87,8.62
11/16/87,13.22
11/17/87,15.20
11/18/87,17.96
11/19/87,25.75
11/20/87,13.59
11/21/87,11.63
11/22/87,9.18
11/23/87,14.04
11/24/87,11.39
11/25/87,9.90
11/26/87,10.56
11/27/87,12.25
11/28/87,10.00
11/29/87,13.92
11/30/87,13.60
12/1/87,12.17
12/2/87,11.44
12/3/87,8.20
12/4/87,9.71
12/5/87,12.25
12/6/87,11.60
12/7/87,11.00
12/8/87,10.52
12/9/87,13.40
12/10/87,14.90
12/11/87,15.38
12/12/87,14.97
12/13/87,14.93
12/14/87,17.68
12/15/87,19.28
12/16/87,21.78
12/17/87,15.09
12/18/87,10.89
12/19/87,11.86
12/20/87,12.80
12/21/87,12.49
12/22/87,11.67
12/23/87,12.52
12/24/87,11.20
12/25/87,12.80
12/26/87,14.55
12/27/87,14.72
12/28/87,12.36
12/29/87,13.98
12/30/87,11.34
12/31/87,18.29
1/1/88,16.00
1/2/88,14.30
1/3/88,13.53
1/4/88,15.00
1/5/88,14.13
1/6/88,15.20
1/7/88,17.07
1/8/88,18.17
1/9/88,16.50
1/10/88,16.64
1/11/88,17.98
1/12/88,19.97
1/13/88,23.04
1/14/88,21.07
1/15/88,20.98
1/16/88,15.98
1/17/88,15.31
1/18/88,15.72
1/19/88,14.58
1/20/88,16.32
1/21/88,14.93
1/22/88,14.14
1/23/88,15.07
1/24/88,11.39
1/25/88,10.91
1/26/88,12.99
1/27/88,14.91
1/28/88,17.30
1/29/88,21.40
1/30/88,24.57
1/31/88,14.40
2/1/88,13.49
2/2/88,14.93
2/3/88,15.26
2/4/88,15.66
2/5/88,13.64
2/6/88,13.40
2/7/88,8.21
2/8/88,14.02
2/9/88,14.55
2/10/88,11.92
2/11/88,12.51
2/12/88,16.94
2/13/88,16.54
2/14/88,15.70
2/15/88,12.23
2/16/88,11.80
2/17/88,13.68
2/18/88,16.38
2/19/88,14.83
2/20/88,12.50
2/21/88,15.97
2/22/88,14.80
2/23/88,17.16
2/24/88,16.64
2/25/88,13.30
2/26/88,15.94
2/27/88,19.61
2/28/88,16.47
2/29/88,16.69
3/1/88,10.57
3/2/88,17.24
3/3/88,14.90
3/4/88,14.80
3/5/88,12.70
3/6/88,14.20
3/7/88,17.19
3/8/88,16.65
3/9/88,17.64
3/10/88,14.50
3/11/88,10.76
3/12/88,13.20
3/13/88,11.90
3/14/88,11.58
3/15/88,15.33
3/16/88,13.52
3/17/88,17.00
3/18/88,15.30
3/19/88,12.93
3/20/88,13.70
3/21/88,15.24
3/22/88,13.98
3/23/88,15.29
3/24/88,13.90
3/25/88,16.20
3/26/88,16.70
3/27/88,15.50
3/28/88,15.77
3/29/88,17.50
3/30/88,19.12
3/31/88,16.91
4/1/88,14.93
4/2/88,16.52
4/3/88,17.25
4/4/88,14.14
4/5/88,15.90
4/6/88,12.07
4/7/88,14.32
4/8/88,7.55
4/9/88,5.68
4/10/88,7.41
4/11/88,10.54
4/12/88,15.60
4/13/88,13.33
4/14/88,16.51
4/15/88,11.46
4/16/88,8.44
4/17/88,8.60
4/18/88,11.81
4/19/88,8.82
4/20/88,12.10
4/21/88,12.53
4/22/88,13.00
4/23/88,12.77
4/24/88,11.87
4/25/88,16.49
4/26/88,12.35
4/27/88,13.33
4/28/88,18.44
4/29/88,14.30
4/30/88,14.09
5/1/88,15.19
5/2/88,13.73
5/3/88,14.09
5/4/88,16.45
5/5/88,15.89
5/6/88,14.86
5/7/88,12.85
5/8/88,12.72
5/9/88,10.54
5/10/88,11.22
5/11/88,11.84
5/12/88,6.77
5/13/88,10.60
5/14/88,13.10
5/15/88,14.14
5/16/88,10.09
5/17/88,12.66
5/18/88,12.66
5/19/88,10.40
5/20/88,8.32
5/21/88,8.69
5/22/88,8.48
5/23/88,10.86
5/24/88,7.58
5/25/88,8.04
5/26/88,12.60
5/27/88,10.65
5/28/88,8.99
5/29/88,9.30
5/30/88,6.56
5/31/88,7.80
6/1/88,10.37
6/2/88,11.72
6/3/88,10.82
6/4/88,12.76
6/5/88,10.20
6/6/88,11.10
6/7/88,8.09
6/8/88,10.24
6/9/88,9.43
6/10/88,8.71
6/11/88,3.62
6/12/88,6.50
6/13/88,13.70
6/14/88,7.98
6/15/88,6.85
6/16/88,2.49
6/17/88,2.36
6/18/88,6.80
6/19/88,5.20
6/20/88,7.00
6/21/88,7.30
6/22/88,7.90
6/23/88,10.60
6/24/88,7.23
6/25/88,6.70
6/26/88,7.84
6/27/88,9.27
6/28/88,6.70
6/29/88,10.87
6/30/88,7.73
7/1/88,7.52
7/2/88,7.59
7/3/88,5.13
7/4/88,3.53
7/5/88,7.72
7/6/88,12.80
7/7/88,13.00
7/8/88,12.09
7/9/88,6.20
7/10/88,7.14
7/11/88,13.35
7/12/88,7.03
7/13/88,8.45
7/14/88,9.17
7/15/88,5.15
7/16/88,5.40
7/17/88,7.56
7/18/88,7.92
7/19/88,10.50
7/20/88,9.87
7/21/88,4.96
7/22/88,6.22
7/23/88,8.50
7/24/88,7.73
7/25/88,9.08
7/26/88,8.34
7/27/88,11.27
7/28/88,10.99
7/29/88,7.10
7/30/88,7.65
7/31/88,10.19
8/1/88,9.38
8/2/88,6.36
8/3/88,9.40
8/4/88,10.00
8/5/88,6.27
8/6/88,7.08
8/7/88,5.92
8/8/88,5.20
8/9/88,9.08
8/10/88,9.00
8/11/88,4.31
8/12/88,4.35
8/13/88,7.52
8/14/88,10.56
8/15/88,12.64
8/16/88,13.82
8/17/88,10.90
8/18/88,10.38
8/19/88,9.70
8/20/88,13.13
8/21/88,8.17
8/22/88,8.60
8/23/88,7.92
8/24/88,6.47
8/25/88,8.70
8/26/88,10.19
8/27/88,5.86
8/28/88,7.93
8/29/88,8.89
